,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Track_Popularity,Top
4423,2004,Nelly featuring Jaheim,My Place,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4424,2004,Twista,Overnight Celebrity,0.828,0.792,10,-5.435,0,0.179,0.182,0,0.281,0.777,134.199,233360,4,65,1
4425,2004,Cassidy featuring R. Kelly,Hotel,0.679,0.644,0,-6.867,1,0.21,0.107,0,0.107,0.411,91.259,246933,4,30,1
4426,2004,Linkin Park,Numb,0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,185587,4,81,1
4427,2004,Alicia Keys featuring Tony! Toni! Toné!,Diary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4428,2004,Maroon 5,She Will Be Loved,0.641,0.667,0,-5.505,0,0.0254,0.249,0,0.0987,0.51,102.002,259453,4,81,1
4429,2004,Dido,White Flag,0.509,0.538,5,-6.835,1,0.0379,0.306,5.03E-06,0.091,0.284,170.111,240600,4,53,1
4430,2004,Los Lonely Boys,Heaven,0.664,0.862,6,-5.403,1,0.0679,0.378,4.19E-06,0.0824,0.782,91.91,227347,4,74,1
4431,2004,No Doubt,Its My Life,0.597,0.762,11,-4.431,1,0.0302,0.00368,0.00117,0.325,0.794,126.325,225867,4,58,1
4432,2004,Ashlee Simpson,Pieces of Me,0.5,0.802,2,-4.205,1,0.104,0.0535,0,0.103,0.739,174.039,217440,4,54,1
4433,2004,JoJo,Leave (Get Out),0.735,0.424,7,-11.072,0,0.0836,0.0419,0.00258,0.11,0.487,87.006,247275,4,3,1
4434,2004,Kelis,Milkshake,0.891,0.77,1,-6.124,1,0.0439,0.00862,0.0315,0.155,0.819,112.997,182627,4,57,1
4435,2004,Ludacris,Splash Waterfalls,0.711,0.843,5,-6.12,0,0.393,0.119,0,0.225,0.683,145.989,290760,4,46,1
4436,2004,Kanye West,Jesus Walks,0.427,0.844,3,-4.597,0,0.427,0.578,0,0.284,0.716,85.346,193733,4,61,1
4437,2004,Akon featuring Styles P,Locked Up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4438,2004,Ludacris featuring Shawnna,Stand Up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4439,2004,Baby Bash featuring Frankie J,Suga Suga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4440,2004,Kanye West featuring Syleena Johnson,All Falls Down,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4441,2004,Britney Spears,Toxic,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800,4,77,1
4442,2004,Ying Yang Twins featuring Lil Jon & the East Side Boyz,Salt Shaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4443,2004,Jessica Simpson,With You,0.553,0.756,0,-4.583,1,0.108,0.0923,0,0.215,0.605,94.487,191827,4,58,1
4444,2004,Switchfoot,Meant to Live,0.396,0.905,2,-3.948,1,0.0467,0.00415,0,0.42,0.514,151.503,199813,4,55,1
4445,2004,"Houston featuring Chingy, Nate Dogg and I-20",I Like That,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4446,2004,Ruben Studdard,Sorry 2004,0.721,0.472,9,-7.574,1,0.0619,0.076,0,0.332,0.462,129.964,261867,4,37,1
4447,2004,Avril Lavigne,My Happy Ending,0.414,0.936,2,-2.407,1,0.0758,0.00136,0,0.369,0.74,170.229,242413,4,68,1
4448,2004,Lloyd Banks,On Fire,0.69,0.827,8,-4.264,1,0.232,0.104,0.00083,0.274,0.445,94.859,187280,4,60,1
4449,2004,Outkast,Roses,0.751,0.708,0,-5.645,1,0.0545,0.0481,1.83E-05,0.107,0.509,108.97,369573,4,69,1
4450,2004,Jagged Edge,Walked Outta Heaven,0.67,0.616,10,-6.123,1,0.225,0.573,0,0.0535,0.523,120.129,270880,4,54,1
4451,2004,Destinys Child,Lose My Breath,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,242013,4,0,1
4452,2004,D12,My Band,0.851,0.849,1,-3.383,0,0.0828,0.497,2.05E-06,0.116,0.844,120.014,298773,4,68,1
4453,2004,Sean Paul featuring Sasha,Im Still in Love with You,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
4454,2004,Kanye West,Through the Wire,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21E-06,0.158,0.66,83.089,221227,4,66,1
4455,2004,Jadakiss,Why?,0.602,0.938,1,-3.378,0,0.238,0.0164,0,0.0612,0.562,168.417,240000,4,49,1
4456,2004,Eamon,Fuck It (I Dont Want You Back),0.828,0.653,0,-6.245,0,0.0653,0.214,3.25E-06,0.0404,0.575,68.507,225107,4,64,1
4457,2004,Avant featuring Snoop Dogg,Read Your Mind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4458,2004,Lil Flip,Game Over (Flip),0.813,0.59,8,-8.998,1,0.378,0.00106,5.07E-05,0.0809,0.602,159.961,232467,4,49,1
4459,2004,Finger Eleven,One Thing,0.593,0.554,1,-9.286,1,0.0336,0.476,0,0.0804,0.489,151.953,279573,4,55,1
4460,2004,LL Cool J,Headsprung,0.574,0.799,0,-5.734,1,0.0426,0.0129,2.63E-05,0.0741,0.463,199.804,267320,4,54,1
4461,2004,YoungBloodZ featuring Lil Jon,Damn!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4462,2004,Beyoncé featuring Sean Paul,Baby Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4463,2004,Lil Jon & the East Side Boyz featuring Ying Yang Twins,Get Low,0.771,0.621,1,-7.453,1,0.0376,0.0295,0,0.124,0.154,101.013,334067,4,61,1
4464,2004,Snoop Dogg featuring Pharrell,Drop It Like Its Hot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4465,2004,Monica,U Shouldve Known Better,0.753,0.516,6,-5.164,1,0.0308,0.191,0,0.275,0.826,122.019,257787,4,47,1
4466,2004,Ryan Cabrera,On the Way Down,0.5,0.845,1,-5.015,1,0.0369,0.00184,0,0.106,0.539,95.199,212045,4,48,1
4467,2004,Kelly Clarkson,Breakaway,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89E-06,0.0931,0.394,159.958,237000,3,66,1
4468,2004,Santana featuring Alex Band,Why Dont You & I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4469,2004,Jet,Are You Gonna Be My Girl,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,4,74,1
4470,2004,Five for Fighting,100 Years,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17E-05,0.178,0.275,120.507,244600,4,61,1
4471,2004,R. Kelly,Step in the Name of Love,0.775,0.53,1,-6.564,0,0.119,0.2,0,0.231,0.775,94.985,432147,4,48,1
4472,2004,Linkin Park,Breaking the Habit,0.579,0.849,4,-5.218,0,0.0303,0.108,0,0.0909,0.581,100.021,196907,4,59,1
4473,2004,Nick Cannon featuring R. Kelly,Gigolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4474,2004,Tim McGraw,Live Like You Were Dying,0.416,0.546,7,-7.728,1,0.0297,0.492,0,0.0845,0.418,159.929,300333,4,63,1
4475,2004,Alan Jackson,Remember When,0.558,0.314,2,-10.623,1,0.0295,0.709,0.000319,0.193,0.267,125.59,271280,4,62,1
4476,2004,Britney Spears,Everytime,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57E-05,0.116,0.114,109.599,230307,4,60,1
4477,2004,Lloyd featuring Ashanti,Southside,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4478,2004,Beenie Man,Dude,0.71,0.653,5,-8.305,1,0.236,0.111,0,0.11,0.943,94.007,254867,4,51,1
4479,2004,G-Unit featuring Joe,Wanna Get to Know You,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4480,2004,Chingy featuring Ludacris and Snoop Dogg,Holidae In,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4481,2004,The Black Eyed Peas,Lets Get It Started,0.784,0.811,11,-2.218,0,0.137,0.0983,0,0.186,0.804,104.97,217213,4,57,1
4482,2004,Kenny Chesney featuring Uncle Kracker,When the Sun Goes Down,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4483,2004,Toby Keith,American Soldier,0.551,0.559,9,-8.238,1,0.0381,0.157,1.29E-05,0.0589,0.3,82.009,263333,4,59,1
4484,2004,Jay-Z,Change Clothes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4485,2004,Avril Lavigne,Dont Tell Me,0.523,0.795,4,-2.92,1,0.0386,0.00462,0,0.358,0.484,144.106,202013,4,40,1
4486,2004,Keith Urban,Youll Think of Me,0.55,0.543,2,-8.395,1,0.0408,0.379,0,0.0927,0.562,82.761,231293,4,58,1
4487,2004,R. Kelly,Happy People,0.75,0.63,5,-5.511,0,0.0904,0.0623,0,0.107,0.722,97.038,297213,4,40,1
4488,2004,The Black Eyed Peas,Hey Mama,0.866,0.875,4,-6.325,0,0.24,0.0897,1.47E-06,0.605,0.927,100.171,214893,4,48,1
4489,2004,Nelly featuring Tim McGraw,Over and Over,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4490,2004,Gretchen Wilson,Redneck Woman,0.51,0.847,11,-4.622,1,0.087,0.105,0,0.691,0.74,184.942,215920,4,54,1
4491,2004,Eminem,Just Lose It,0.949,0.646,5,-3.728,0,0.0484,0.0705,1.14E-05,0.213,0.927,121.007,248680,4,60,1
4492,2004,John Michael Montgomery,Letters from Home,0.644,0.626,0,-7.243,1,0.0258,0.367,5.78E-06,0.155,0.388,128.029,267533,4,60,1
4493,2004,Kenny Chesney,I Go Back,0.513,0.805,5,-6.918,1,0.0466,0.0421,0,0.208,0.69,89.963,240347,4,56,1
4494,2005,Mariah Carey,We Belong Together,0.838,0.469,0,-7.992,1,0.0835,0.0358,0,0.0928,0.778,139.975,201400,4,71,1
4495,2005,Gwen Stefani,Hollaback Girl,0.918,0.918,10,-2.218,0,0.0954,0.344,5.35E-06,0.0243,0.882,110.024,199907,4,70,1
4496,2005,Mario,Let Me Love You,0.656,0.578,7,-8.97,0,0.0922,0.235,0,0.118,0.556,94.514,256733,4,79,1
4497,2005,Kelly Clarkson,Since U Been Gone,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131,188960,4,74,1
4498,2005,Ciara featuring Missy Elliott,"1, 2 Step",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4499,2005,Kanye West featuring Jamie Foxx,Gold Digger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4500,2005,Green Day,Boulevard of Broken Dreams,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94E-05,0.0589,0.474,167.06,262333,4,72,1
4501,2005,50 Cent featuring Olivia,Candy Shop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4502,2005,The Pussycat Dolls featuring Busta Rhymes,Dont Cha,0.784,0.543,3,-5.668,0,0.0514,0.0143,0.0414,0.0819,0.729,119.982,245013,4,0,1
4503,2005,Kelly Clarkson,Behind These Hazel Eyes,0.548,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.048,198973,4,60,1
4504,2005,50 Cent,Disco Inferno,0.925,0.659,3,-4.763,1,0.231,0.206,7.88E-05,0.279,0.71,97.018,214227,4,63,1
4505,2005,Lifehouse,You and Me,0.456,0.432,7,-7.682,1,0.0266,0.103,0,0.176,0.391,139.909,195493,3,37,1
4506,2005,The Black Eyed Peas,Dont Phunk with My Heart,0.691,0.929,5,-2.73,0,0.0645,0.00877,0,0.472,0.574,130.899,239773,4,53,1
4507,2005,Missy Elliott featuring Ciara and Fatman Scoop,Lose Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4508,2005,Mariah Carey,Shake It Off,0.766,0.49,2,-6.553,1,0.147,0.21,0,0.11,0.832,134.143,232840,4,56,1
4509,2005,The Killers,Mr. Brightside,0.33,0.936,1,-3.66,1,0.0917,0.00108,0,0.0926,0.234,148.112,222587,4,78,1
4510,2005,50 Cent,Just a Lil Bit,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,237707,4,72,1
4511,2005,Rihanna,Pon de Replay,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,246960,4,75,1
4512,2005,The Game featuring 50 Cent,How We Do,0.713,0.496,0,-13.508,1,0.339,0.0164,0.229,0.0369,0.775,195.8,257009,4,0,1
4513,2005,Weezer,Beverly Hills,0.693,0.823,5,-3.761,1,0.0726,0.0932,0,0.328,0.741,87.904,196093,4,66,1
4514,2005,Ciara featuring Ludacris,Oh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4515,2005,Rob Thomas,Lonely No More,0.551,0.896,9,-3.152,0,0.109,0.033,0,0.0899,0.858,171.79,226640,4,58,1
4516,2005,Snoop Dogg featuring Pharrell,Drop It Like Its Hot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4517,2005,The Game featuring 50 Cent,Hate It or Love It,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4518,2005,Lil Jon featuring Usher and Ludacris,Lovers & Friends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4519,2005,Destinys Child featuring T.I. and Lil Wayne,Soldier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4520,2005,Kelly Clarkson,Breakaway,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89E-06,0.0931,0.394,159.958,237000,3,66,1
4521,2005,Will Smith,Switch,0.88,0.881,1,-5.143,1,0.191,0.00803,0.000144,0.597,0.519,102.517,196653,4,59,1
4522,2005,Bow Wow featuring Omarion,Let Me Hold You,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4523,2005,Bow Wow featuring Ciara,Like You,0.6,0.597,6,-8.8,1,0.161,0.119,0,0.0772,0.474,81.752,204693,4,33,1
4524,2005,Gwen Stefani featuring Eve,Rich Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1
4525,2005,The Black Eyed Peas,My Humps,0.8,0.688,4,-5.987,1,0.223,0.12,4.05E-06,0.111,0.623,123.929,326960,4,63,1
4526,2005,Frankie J featuring Baby Bash,Obsession (No Es Amor),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4527,2005,Usher,Caught Up,0.817,0.806,6,-4.606,1,0.0623,0.027,9.00E-06,0.119,0.805,110.086,224640,4,61,1
4528,2005,DHT featuring Edmee,Listen to Your Heart,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
4529,2005,Papa Roach,Scars,0.384,0.921,11,-3.334,1,0.055,0.0948,0,0.168,0.471,89.922,208186,4,61,1
4530,2005,Gorillaz,Feel Good Inc.,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4,80,1
4531,2005,3 Doors Down,Let Me Go,0.478,0.856,1,-4.881,0,0.0387,0.0192,0,0.107,0.454,91.998,243053,4,53,1
4532,2005,Green Day,Holiday,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55E-06,0.301,0.45,167.086,493400,4,62,1
4533,2005,Fall Out Boy,"Sugar, Were Goin Down",0.499,0.824,7,-4.741,1,0.0794,0.00898,0,0.163,0.699,161.977,229093,4,77,1
4534,2005,Pretty Ricky,Grind with Me,0.7,0.538,1,-5.952,1,0.045,0.000204,0,0.105,0.189,136.518,237733,4,67,1
4535,2005,Chris Brown featuring Juelz Santana,Run It!,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1
4536,2005,Nickelback,Photograph,0.513,0.877,8,-3.756,1,0.0292,0.000932,0.000163,0.136,0.389,145.919,258920,4,58,1
4537,2005,Akon,Lonely,0.636,0.525,5,-7.716,0,0.0327,0.315,0,0.36,0.589,90.066,235067,4,55,1
4538,2005,Howie Day,Collide,0.582,0.253,10,-11.43,1,0.0259,0.827,2.95E-05,0.091,0.294,90.184,277000,4,71,1
4539,2005,Green Day,Wake Me Up When September Ends,0.546,0.814,7,-5.146,1,0.0314,0.023,0,0.0972,0.146,104.98,285653,4,76,1
4540,2005,Bobby Valentino,Slow Down,0.563,0.746,11,-4.832,0,0.101,0.17,5.58E-06,0.338,0.598,186.118,258667,4,66,1
4541,2005,Nelly featuring Tim McGraw,Over and Over,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4542,2005,Trillville featuring Cutty,Some Cut,0.857,0.544,1,-5.695,1,0.469,0.0202,0,0.128,0.48,140.173,331213,4,11,1
4543,2005,Fat Joe featuring Nelly,Get It Poppin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4544,2005,David Banner,Play,0.834,0.652,1,-7.899,0,0.18,0.000235,0.0933,0.206,0.548,95.015,230133,4,50,1
4545,2005,Young Jeezy featuring Akon,Soul Survivor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4546,2005,Ludacris featuring Bobby Valentino,Pimpin All Over the World,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4547,2005,Usher and Alicia Keys,My Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1
4548,2005,"Trick Daddy featuring Ludacris, Lil Kim and Cee Lo Green",Sugar (Gimme Some),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4549,2005,Alicia Keys,Karma,0.727,0.736,10,-6.203,1,0.0615,0.0743,0.00311,0.0347,0.687,85.1,256000,4,51,1
4550,2005,Coldplay,Speed of Sound,0.523,0.898,11,-6.765,0,0.0567,0.00491,0.0345,0.0746,0.355,123.085,287907,4,69,1
4551,2005,Gavin DeGraw,I Dont Want to Be,0.545,0.582,8,-7.377,1,0.0368,0.142,0,0.144,0.536,147.082,244333,4,70,1
4552,2005,Eminem,Mockingbird,0.592,0.678,4,-4.411,0,0.248,0.242,0,0.182,0.208,83.976,250760,4,28,1
4553,2005,Shakira featuring Alejandro Sanz,La Tortura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4554,2005,Maroon 5,She Will Be Loved,0.641,0.667,0,-5.505,0,0.0254,0.249,0,0.0987,0.51,102.002,259453,4,81,1
4555,2005,Baby Bash featuring Akon,Baby Im Back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4556,2005,Ying Yang Twins,Wait (The Whisper Song),0.933,0.513,7,-13.203,1,0.347,0.00112,0.00248,0.107,0.595,102.017,179160,4,60,1
4557,2005,Backstreet Boys,Incomplete,0.437,0.589,4,-4.834,1,0.0331,0.231,0,0.0768,0.165,133.631,239587,4,61,1
4558,2005,T.I.,Bring Em Out,0.759,0.891,11,-2.983,1,0.257,0.0298,0,0.141,0.587,98.579,216707,4,63,1
4559,2005,Destinys Child,Cater 2 U,0.605,0.584,11,-7.043,0,0.197,0.286,0,0.235,0.464,125.802,245400,4,0,1
4560,2005,Amerie,1 Thing,0.636,0.946,10,-4.683,0,0.332,0.115,3.75E-05,0.0416,0.891,125.085,238747,5,59,1
4561,2005,Foo Fighters,Best of You,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42E-05,0.188,0.369,130.198,255627,4,74,1
4562,2005,Mariah Carey featuring Jermaine Dupri and Fatman Scoop,Its Like That,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4563,2005,Natalie,Goin Crazy,0.601,0.544,1,-7.351,1,0.0252,0.673,0.0086,0.0796,0.3,105.941,294093,4,48,1
4564,2005,Carrie Underwood,Inside Your Heaven,0.38,0.596,7,-3.469,1,0.0315,0.123,1.46E-06,0.132,0.16,134.443,243267,4,46,1
4565,2005,Kelly Clarkson,Because of You,0.583,0.584,5,-5.362,0,0.0314,0.254,0,0.123,0.136,140.039,219493,4,73,1
4566,2005,Fantasia,Truth Is,0.707,0.451,11,-10.38,1,0.0761,0.309,0,0.0524,0.616,73.209,236747,4,51,1
4567,2005,Pretty Ricky,Your Body,0.838,0.594,4,-5.695,0,0.113,0.176,0,0.0867,0.507,90.038,240040,4,61,1
4568,2005,Jesse McCartney,Beautiful Soul,0.66,0.666,9,-4.342,1,0.0472,0.0759,0,0.0268,0.933,89.975,214227,4,70,1
4569,2005,Gwen Stefani,Cool,0.707,0.726,2,-3.515,1,0.0279,0.0315,0.000221,0.359,0.809,112.026,189280,4,56,1
4570,2005,Ludacris,Get Back,0.582,0.651,1,-4.971,1,0.257,0.0749,0,0.134,0.191,171.463,270747,4,53,1
4571,2005,50 Cent featuring Mobb Deep,Outta Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4572,2005,T.I.,U Dont Know Me,0.779,0.66,1,-4.854,1,0.17,0.0496,0,0.0825,0.526,83.914,243506,4,48,1
4573,2005,Natasha Bedingfield,These Words,0.734,0.635,5,-7.03,1,0.0816,0.0322,0,0.0808,0.931,96.99,216360,4,65,1
4574,2005,The Black Eyed Peas,Dont Lie,0.658,0.792,6,-5.172,0,0.218,0.182,0,0.0778,0.573,89.861,219000,4,47,1
4575,2005,Jennifer Lopez,Get Right,0.741,0.759,0,-5.096,0,0.12,0.0218,0,0.628,0.362,97.084,225533,4,64,1
4576,2005,John Mayer,Daughters,0.674,0.413,2,-7.816,1,0.0274,0.837,1.91E-05,0.098,0.503,124.895,237907,3,67,1
4577,2005,Toby Keith,As Good as I Once Was,0.679,0.842,5,-4.364,1,0.0376,0.275,0,0.135,0.72,119.013,227840,4,64,1
4578,2005,Brooke Valentine featuring Lil Jon and Big Boi,Girlfight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4579,2005,Destinys Child,Lose My Breath,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,242013,4,0,1
4580,2005,John Legend,Ordinary People,0.469,0.132,10,-14.001,1,0.0807,0.929,0,0.0873,0.36,67.011,281467,3,68,1
4581,2005,Sean Paul,We Be Burnin,0.95,0.803,1,-4.195,1,0.151,0.145,0,0.0748,0.86,117,213066,4,55,1
4582,2005,The Click Five,Just the Girl,0.571,0.89,9,-1.6,1,0.0395,0.00509,0,0.0769,0.751,110.958,234147,4,59,1
4583,2005,Ryan Cabrera,TRUE,0.598,0.4,6,-10.054,1,0.0241,0.459,0,0.151,0.369,96.938,203546,4,72,1
4584,2005,Omarion,O,0.742,0.515,0,-6.265,1,0.0405,0.081,0,0.194,0.587,120.086,280707,4,47,1
4585,2005,Mike Jones,Back Then,0.776,0.736,9,-6.308,1,0.255,0.0101,0,0.18,0.536,159.838,244187,4,56,1
4586,2005,Jay-Z and Linkin Park,Numb/Encore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4587,2005,Ja Rule featuring R. Kelly and Ashanti,Wonderful,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1
4588,2005,T-Pain,Im Sprung,0.722,0.329,0,-11.617,0,0.108,0.088,0,0.081,0.166,99.991,230713,4,65,1
4589,2005,Gavin DeGraw,Chariot,0.281,0.779,7,-5.104,1,0.0514,0.0437,0,0.37,0.344,167.172,239173,4,55,1
4590,2005,112 featuring Foxy Brown,U Already Know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4591,2005,Faith Hill,Mississippi Girl,0.499,0.765,9,-4.148,1,0.0521,0.113,0,0.0509,0.665,83.916,232707,4,47,1
4592,2005,Ludacris,Number One Spot,0.478,0.951,6,-4.159,1,0.409,0.0318,0,0.273,0.534,146.096,274467,4,44,1
4593,2005,Webbie featuring Bun B,Give Me That,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4594,2006,Daniel Powter,Bad Day,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,233640,4,76,1
4595,2006,Sean Paul,Temperature,0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,218573,4,76,1
4596,2006,Nelly Furtado Featuring Timbaland,Promiscuous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4597,2006,James Blunt,Youre Beautiful,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76E-05,0.088,0.454,81.998,209493,4,77,1
4598,2006,Shakira Featuring Wyclef Jean,Hips Dont Lie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4599,2006,Natasha Bedingfield,Unwritten,0.706,0.801,5,-6.333,1,0.0399,0.00577,0,0.0822,0.63,100.013,259333,4,76,1
4600,2006,Gnarls Barkley,Crazy,0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,182066,4,59,1
4601,2006,Chamillionaire Featuring Krayzie Bone,Ridin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4602,2006,Justin Timberlake,SexyBack,0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,242733,4,54,1
4603,2006,Beyonce Featuring Slim Thug,Check On It,0.718,0.733,2,-5.401,1,0.297,0.0141,0,0.308,0.503,166.06,234333,4,15,1
4604,2006,Mary J. Blige,Be Without You,0.724,0.689,2,-5.922,0,0.135,0.083,0,0.304,0.693,146.496,246333,4,63,1
4605,2006,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4606,2006,The Fray,Over My Head (Cable Car),0.592,0.729,8,-4.156,1,0.0448,0.022,0,0.0653,0.709,116.03,236267,4,71,1
4607,2006,Cassie,Me & U,0.803,0.454,8,-4.802,0,0.0294,0.352,0,0.0655,0.739,99.99,192213,4,70,1
4608,2006,The Pussycat Dolls Featuring Snoop Dogg,Buttons,0.511,0.813,2,-4.745,1,0.361,0.19,0,0.312,0.489,210.877,231293,4,45,1
4609,2006,Chris Brown,Run It!,0.85,0.482,1,-6.684,0,0.102,0.0246,0,0.387,0.217,100.957,229867,4,64,1
4610,2006,Ne-Yo,So Sick,0.699,0.592,6,-8.298,1,0.262,0.273,0,0.202,0.589,94.933,207187,4,78,1
4611,2006,Yung Joc,Its Goin Down,0.888,0.577,1,-7.702,0,0.0612,0.0986,0,0.131,0.609,84.003,241840,4,63,1
4612,2006,Rihanna,SOS,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07E-05,0.413,0.527,137.046,238920,4,67,1
4613,2006,Panic! At The Disco,I Write Sins Not Tragedies,0.567,0.795,9,-4.985,0,0.134,0.0938,0,0.114,0.635,170.06,187613,4,76,1
4614,2006,The All-American Rejects,Move Along,0.529,0.922,3,-3.84,1,0.0459,0.000198,0,0.26,0.628,109.847,238880,4,66,1
4615,2006,Fergie,London Bridge,0.748,0.63,1,-5.832,1,0.381,0.214,0,0.204,0.61,90.889,241307,4,61,1
4616,2006,Red Hot Chili Peppers,Dani California,0.553,0.865,9,-4.751,0,0.0409,0.017,1.05E-05,0.267,0.735,96.161,283000,4,75,1
4617,2006,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,Snap Yo Fingers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4618,2006,Dem Franchize Boyz Featuring Lil Peanut & Charlay,"Lean Wit It, Rock Wit It",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4619,2006,Rascal Flatts,What Hurts The Most,0.527,0.671,5,-5.032,0,0.0283,0.00842,0,0.268,0.331,136.03,214107,4,69,1
4620,2006,The Fray,How To Save A Life,0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,262533,4,81,1
4621,2006,Rihanna,Unfaithful,0.588,0.391,0,-8.607,0,0.0334,0.839,0,0.227,0.349,144.069,226973,4,72,1
4622,2006,Snow Patrol,Chasing Cars,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08E-05,0.132,0.136,104.016,267933,4,77,1
4623,2006,Hinder,Lips Of An Angel,0.476,0.769,2,-5.344,1,0.0332,0.0328,0,0.197,0.287,129.051,261853,4,69,1
